Sale_Price,Exterior_2nd,Exterior_1st,MS_SubClass,Sale_Type,Condition_1,Overall_Cond,Lot_Frontage,Mas_Vnr_Area,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Second_Flr_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Mo_Sold,Latitude,Longitude,Neighborhood,Lot_Area
138000,Wd Shng,WdShing,One_Story_1945_and_Older,WD,Norm,Good,55,0,4,329,1008,0,0,0,1,0,2,5,1,288,265,7,42.03361,-93.628806,Brookside,7111
108000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,RRAn,Good,0,0,7,672,672,473,0,0,1,1,3,8,0,252,210,8,42.0343116,-93.6267116,Brookside,7425
79500,VinylSd,VinylSd,One_Story_with_Finished_Attic_All_Ages,WD,RRAn,Above_Average,50,0,7,742,742,0,0,0,1,0,2,4,0,308,0,8,42.03338,-93.625728,Brookside,9100
153000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,0,0,6,849,1024,594,0,0,2,0,3,6,1,240,0,7,42.03047,-93.625926,Brookside,7010
109500,MetalSd,MetalSd,One_and_Half_Story_Unfinished_All_Ages,WD,Norm,Above_Average,50,0,1,0,784,0,1,0,1,0,2,5,0,0,0,5,42.033456,-93.624715,Brookside,6130
124000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Good,50,0,1,72,672,378,0,0,1,0,3,6,0,240,0,5,42.033568,-93.625584,Brookside,5000
106900,HdBoard,HdBoard,Two_Story_1945_and_Older,WD,Feedr,Excellent,59,0,7,554,554,554,0,0,1,1,3,6,0,200,38,4,42.033699,-93.625589,Brookside,5870
164900,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,50,0,1,460,981,658,0,0,1,1,3,6,1,240,0,7,42.03337,-93.623666,Brookside,6000
119000,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,WD,Norm,Good,50,0,7,949,949,0,0,0,1,0,2,5,1,370,0,7,42.033511,-93.624566,Brookside,6000
120000,Wd Shng,WdShing,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,50,0,7,862,862,208,0,0,1,0,3,5,1,208,0,7,42.033321,-93.623514,Brookside,6000
157000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,50,0,6,462,825,672,0,0,2,0,3,5,0,672,272,5,42.033473,-93.621532,Brookside,6000
105000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,50,0,4,475,739,468,0,0,2,0,2,7,1,240,0,4,42.033366,-93.621532,Brookside,6000
113000,MetalSd,MetalSd,One_and_Half_Story_Unfinished_All_Ages,WD,Norm,Good,50,0,7,992,992,0,0,0,1,0,3,6,0,160,0,4,42.033493,-93.622102,Brookside,5000
115000,AsbShng,AsbShng,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Good,60,0,1,497,565,651,1,0,1,0,3,6,1,355,0,4,42.031354,-93.624688,Brookside,5520
79000,CBlock,MetalSd,One_Story_1946_and_Newer_All_Styles,ConLD,Feedr,Good,99,0,0,0,0,0,0,0,1,0,2,4,0,280,0,4,42.031293,-93.624687,Brookside,5940
123000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,52,0,2,624,704,512,0,1,1,0,2,6,0,336,0,8,42.031493,-93.623632,Brookside,6240
81300,Plywood,Plywood,One_Story_1945_and_Older,WD,Norm,Above_Average,0,0,5,0,0,0,0,0,1,0,1,6,0,164,0,6,42.032476,-93.622566,Brookside,6120
162900,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,52,0,7,1078,1078,445,0,0,2,0,3,8,1,360,0,6,42.031461,-93.622552,Brookside,6240
150000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,52,0,6,449,989,764,0,0,2,0,4,7,1,400,0,1,42.031496,-93.621485,Brookside,6240
123500,Wd Sdng,Wd Sdng,Two_Story_1945_and_Older,WD,Artery,Average,51,0,4,897,1100,676,0,0,2,0,4,7,0,576,0,10,42.031467,-93.620392,Old_Town,6120
129900,Wd Shng,BrkFace,One_and_Half_Story_Finished_All_Ages,WD,Artery,Average,51,0,7,952,952,752,0,0,2,0,2,8,2,468,90,4,42.031432,-93.620391,Old_Town,6120
128000,Wd Sdng,Wd Sdng,Two_Story_1945_and_Older,WD,RRNn,Very_Good,60,0,7,611,611,611,0,0,2,0,3,6,0,502,0,6,42.031049,-93.624591,Brookside,6155
68500,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Feedr,Above_Average,60,0,7,520,520,0,0,0,1,0,1,4,0,240,49,5,42.030388,-93.624471,Brookside,6324
127000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,50,0,2,295,672,213,1,0,1,0,2,6,0,240,0,1,42.031057,-93.6218858,Brookside,8635
207000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,64,0,7,833,833,795,0,0,1,1,4,8,1,370,0,6,42.029399,-93.627,Brookside,13053
184000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Above_Average,60,0,6,697,1026,687,1,0,2,0,4,8,0,240,0,6,42.028426,-93.625556,Brookside,9120
162500,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Below_Average,60,0,7,810,810,546,0,0,2,0,4,8,0,672,0,3,42.028274,-93.625539,Brookside,9144
145000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,0,0,6,484,883,517,1,0,1,0,3,8,0,240,0,7,42.027065,-93.625434,Brookside,9144
130000,Wd Shng,Stucco,One_Story_1945_and_Older,WD,RRAn,Good,55,0,6,0,816,0,1,0,1,0,2,5,0,275,0,5,42.029556,-93.625623,Brookside,10267
160000,Wd Sdng,Wd Sdng,Two_Story_1946_and_Newer,WD,Norm,Very_Good,57,0,6,1046,1242,742,0,0,2,0,5,8,0,360,64,9,42.02903,-93.621676,Old_Town,8094
161000,Wd Shng,Stucco,Two_Story_1945_and_Older,WD,Norm,Good,0,0,7,588,588,833,0,0,1,0,3,7,1,228,192,6,42.029038,-93.621065,Old_Town,5100
127500,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Very_Good,63,0,7,796,796,784,0,0,1,0,3,7,0,228,0,6,42.0286305,-93.62082939999999,Old_Town,4347
93850,Wd Shng,Stucco,One_Story_1945_and_Older,WD,RRNe,Above_Average,0,0,7,768,768,0,0,0,1,0,1,4,0,440,0,7,42.0255246,-93.6259506,Iowa_DOT_and_Rail_Road,6291
136000,MetalSd,MetalSd,Two_Story_1945_and_Older,COD,Norm,Above_Average,60,0,6,396,768,768,0,0,1,1,4,7,0,308,0,5,42.024111,-93.628447,Iowa_DOT_and_Rail_Road,10266
141000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,COD,Norm,Above_Average,60,0,7,1272,1272,0,0,0,2,0,4,9,1,400,0,11,42.024265,-93.627729,Iowa_DOT_and_Rail_Road,6876
120000,HdBoard,HdBoard,One_and_Half_Story_Finished_All_Ages,WD,Norm,Above_Average,0,0,7,880,880,428,0,0,2,0,2,6,0,400,0,4,42.0249938,-93.6261621,Iowa_DOT_and_Rail_Road,10320
127500,VinylSd,VinylSd,One_Story_1945_and_Older,WD,Norm,Good,60,0,7,1040,1040,0,0,0,1,0,2,5,0,320,0,7,42.0242588,-93.6265884,Iowa_DOT_and_Rail_Road,7200
127000,Stucco,Stucco,One_and_Half_Story_Finished_All_Ages,WD,Norm,Above_Average,62,0,6,647,768,448,1,0,2,0,3,6,1,384,0,8,42.022574,-93.6295,Iowa_DOT_and_Rail_Road,7006
89500,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Artery,Good,0,0,7,319,319,371,0,0,1,0,3,6,0,0,0,3,42.02295,-93.625289,Iowa_DOT_and_Rail_Road,7920
125000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Good,49,0,4,0,825,0,1,0,1,0,2,4,0,720,140,6,42.026478,-93.62373799999999,Old_Town,8235
79900,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,ConLD,Feedr,Good,60,0,7,901,901,110,0,0,1,0,4,7,0,0,0,9,42.0262558,-93.621921,Old_Town,5586
85000,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,ConLD,RRNe,Very_Good,60,0,7,451,451,0,0,0,1,0,1,5,0,576,40,8,42.024885,-93.624819,Iowa_DOT_and_Rail_Road,10320
82375,AsphShn,AsphShn,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Fair,60,0,7,536,536,536,0,0,2,0,3,8,0,0,42,5,42.0242331,-93.6246096,Iowa_DOT_and_Rail_Road,10320
135000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,60,0,7,756,756,713,0,0,1,0,3,7,0,216,57,6,42.023716,-93.62458,Iowa_DOT_and_Rail_Road,10320
124000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Above_Average,82,0,7,1046,1046,0,0,0,1,0,3,6,0,240,0,9,42.034391,-93.658159,Sawyer,9488
134000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,55,0,2,210,952,0,0,0,1,0,3,5,1,322,0,8,42.034409,-93.656979,Sawyer,8250
135000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,115,0,7,720,720,551,0,0,2,0,4,7,1,312,0,8,42.033423,-93.657958,Sawyer,21286
134432,Plywood,WdShing,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Below_Average,80,0,5,0,0,468,0,0,2,0,4,7,1,680,0,7,42.031281,-93.657031,Clear_Creek,17120
127500,Wd Sdng,Wd Sdng,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Good,62,0,1,112,644,547,1,0,2,0,4,6,0,0,140,9,42.02393,-93.658395,Edwards,10106
148000,Wd Sdng,HdBoard,Split_Foyer,WD,Feedr,Above_Average,0,0,1,197,981,0,1,0,1,0,3,6,0,440,64,5,42.033604,-93.675551,Sawyer,11235
129500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,70,0,6,134,1040,0,1,0,1,0,3,5,0,384,0,2,42.033225,-93.669806,Sawyer,11200
157500,Plywood,HdBoard,Split_or_Multilevel,WD,Norm,Average,80,39,1,480,1008,0,1,0,1,0,3,6,1,484,168,12,42.032365,-93.672241,Sawyer,13014
109900,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,0,41,7,876,876,0,0,0,1,0,3,6,0,408,0,12,42.031571,-93.676873,Sawyer,7162
145000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,68,0,1,234,992,0,1,0,1,0,3,6,0,294,204,7,42.031248,-93.677717,Sawyer,10265
130000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Good,57,0,2,192,894,0,1,0,1,0,3,5,0,450,0,5,42.031123,-93.677945,Sawyer,9764
153000,HdBoard,HdBoard,Split_Foyer,WD,Norm,Very_Good,0,40,1,0,450,0,0,1,1,0,3,6,1,504,311,5,42.031348,-93.672718,Sawyer,7703
120000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,340,2,852,1073,0,0,0,1,0,3,6,0,270,0,3,42.03156,-93.674179,Sawyer,9981
152000,VinylSd,VinylSd,Split_Foyer,WD,Norm,Average,0,0,4,0,1060,0,1,0,1,0,2,5,0,506,178,3,42.030552,-93.671905,Sawyer,7400
108959,Plywood,Plywood,Duplex_All_Styles_and_Ages,WD,Feedr,Below_Average,60,0,3,0,1198,0,2,0,0,2,0,6,0,400,120,1,42.034428,-93.666954,Sawyer,12900
95541,Stucco,BrkFace,Two_Family_conversion_All_Styles_and_Ages,WD,Feedr,Below_Average,60,0,2,0,1300,0,1,0,1,0,3,6,0,400,0,1,42.034428,-93.666912,Sawyer,12900
80000,Plywood,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Fair,0,0,3,718,1006,0,0,0,1,0,3,5,0,0,0,7,42.033454,-93.665521,Sawyer,9000
149350,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,7,1228,1228,0,0,0,1,1,3,6,0,271,0,6,42.033834,-93.669465,Sawyer,8544
144900,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Very_Good,94,0,3,326,960,0,1,0,1,0,3,6,0,300,168,5,42.034414,-93.663727,Sawyer,9239
185000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,PosA,Very_Good,88,0,3,212,988,0,1,0,1,0,1,4,1,621,102,6,42.032495,-93.665355,Sawyer,14175
165000,Plywood,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,PosN,Average,0,0,2,319,1383,0,1,0,1,0,3,6,1,354,511,6,42.032566,-93.665356,Sawyer,13284
235000,Plywood,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,0,0,2,93,1602,0,1,0,1,0,1,4,1,564,409,3,42.032155,-93.666979,Clear_Creek,13500
140000,MetalSd,MetalSd,Split_or_Multilevel,WD,Norm,Above_Average,85,0,7,533,533,580,0,1,1,0,3,6,0,300,280,12,42.03392,-93.662134,Sawyer,13825
108000,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,WD,Norm,Very_Good,60,0,7,672,672,0,0,0,1,0,2,4,0,240,168,8,42.033692,-93.660673,Sawyer,10200
145000,Plywood,Plywood,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Fair,0,275,6,0,988,0,1,0,2,0,3,7,2,626,50,12,42.032653,-93.660812,Clear_Creek,10532
152400,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,63,0,1,240,576,486,1,0,1,1,2,6,0,627,0,6,42.033559,-93.660521,Sawyer,8375
144000,HdBoard,HdBoard,Split_or_Multilevel,WD,Norm,Very_Good,0,0,1,160,864,0,0,0,1,0,3,5,0,912,143,6,42.029453,-93.678125,Sawyer,10200
173000,Wd Sdng,Wd Sdng,One_Story_PUD_1946_and_Newer,WD,Norm,Average,0,0,3,288,1291,0,1,0,1,0,2,6,1,431,307,11,42.024662,-93.67621899999999,Clear_Creek,2887
192000,Plywood,Plywood,Two_Story_1946_and_Newer,WD,Norm,Average,83,299,2,768,1160,866,0,0,2,1,4,8,1,505,288,3,42.0243033,-93.6739889,Clear_Creek,10005
245000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,82,0,3,925,1524,0,1,0,2,0,3,7,2,478,140,4,42.02521,-93.67358000000002,Clear_Creek,20270
241500,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,73,0,4,96,1385,0,1,0,1,0,2,5,2,439,81,4,42.028568,-93.666066,Clear_Creek,39104
256000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,2,248,1364,0,1,0,1,0,2,6,2,529,224,3,42.028595,-93.666216,Clear_Creek,53227
177000,Plywood,Plywood,Split_or_Multilevel,WD,Norm,Good,124,84,1,300,1019,0,1,0,1,0,2,5,1,312,0,5,42.027332,-93.666147,Edwards,11512
125600,Plywood,BrkFace,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,50,0,7,570,570,462,0,0,1,0,2,5,1,249,135,1,42.027507,-93.66515,Edwards,5190
155000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,85,216,6,594,1094,0,0,0,1,0,3,5,2,495,0,6,42.027555,-93.665571,Edwards,10452
240000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Very_Good,75,0,7,907,907,1051,0,0,3,0,5,10,1,360,486,9,42.028381,-93.663054,Clear_Creek,45600
260000,PreCast,PreCast,One_Story_1945_and_Older,WD,Norm,Good,85,0,1,545,1580,0,1,0,1,0,2,5,2,0,0,1,42.028233,-93.663123,Edwards,19550
185000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,66,0,7,1163,1163,511,0,0,2,0,4,8,1,396,72,7,42.028188,-93.660595,Edwards,21780
235000,Stucco,Stucco,Two_Story_1945_and_Older,WD,Norm,Good,120,0,6,501,1127,872,0,0,2,0,4,7,2,540,0,7,42.0280297,-93.6608625,Edwards,13728
159900,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,68,0,6,639,1509,0,1,0,1,0,3,6,1,322,158,7,42.024025,-93.667534,Edwards,9571
99600,HdBoard,HdBoard,Duplex_All_Styles_and_Ages,WD,Norm,Average,50,0,3,0,864,0,1,0,1,0,2,4,0,0,0,4,42.0257161,-93.66506590000002,Edwards,9350
134500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Very_Good,50,216,6,297,621,648,0,0,1,1,3,7,0,280,0,11,42.025036,-93.66525999999999,Edwards,9360
119000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Very_Good,50,0,6,229,861,406,1,0,1,0,4,7,0,384,0,4,42.0236702,-93.6644616,Edwards,8405
107500,MetalSd,MetalSd,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Good,70,0,3,148,1117,527,1,0,1,0,3,5,0,0,85,1,42.0244599,-93.6618779,Edwards,7000
125000,MetalSd,MetalSd,Two_Family_conversion_All_Styles_and_Ages,ConLD,Norm,Average,68,0,1,124,1164,0,1,0,1,0,3,5,0,240,0,8,42.022902,-93.662924,Edwards,10880
79000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Artery,Average,60,0,7,572,572,524,0,0,1,0,2,5,0,0,0,4,42.022769,-93.658528,Edwards,9600
95000,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,ConLw,Artery,Above_Average,60,0,4,0,616,495,0,1,1,0,3,5,0,200,48,3,42.02283,-93.659949,Edwards,9084
262280,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,86,99,3,390,1475,797,1,0,2,1,4,10,1,514,192,5,42.031766,-93.683223,Sawyer_West,11839
260000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,190,4,298,1077,1721,0,1,2,1,4,9,1,614,48,6,42.033912,-93.683302,Sawyer_West,9771
226500,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,80,251,3,331,1602,0,1,0,2,1,3,7,1,534,424,4,42.03085,-93.682029,Sawyer_West,9938
225000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,3,457,812,1099,0,0,2,1,4,9,1,453,168,12,42.031077,-93.682032,Sawyer_West,14171
229000,VinylSd,VinylSd,Split_or_Multilevel,WD,Norm,Average,85,0,7,672,672,735,0,0,2,1,3,8,1,472,100,2,42.030621,-93.682175,Sawyer_West,10541
177439,VinylSd,VinylSd,Two_Story_1946_and_Newer,New,Norm,Average,65,0,7,628,628,728,0,0,2,1,3,6,1,484,100,3,42.025411,-93.691284,College_Creek,10616
248500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,65,156,7,1615,1615,0,0,0,2,0,3,7,1,864,168,5,42.025275,-93.691095,College_Creek,9345
475000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,91,554,3,186,2271,0,1,0,2,0,3,7,2,1348,0,6,42.027368,-93.68698,College_Creek,11778
395039,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,New,PosN,Average,91,402,3,598,1751,0,1,0,2,1,3,8,2,874,216,12,42.027193,-93.686789,College_Creek,11778
228000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,59,0,2,499,1080,1017,0,1,2,1,3,9,1,678,196,12,42.029437,-93.681199,Sawyer_West,11228
225000,VinylSd,VinylSd,Split_or_Multilevel,WD,Norm,Average,0,302,3,631,1401,0,1,0,2,0,3,6,1,811,168,2,42.030276,-93.681136,Sawyer_West,11454
195000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,4,197,1182,0,1,0,2,0,2,6,1,438,339,3,42.0249247,-93.68265129999999,Clear_Creek,11500
200000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Feedr,Average,79,0,3,154,616,1072,1,0,2,1,4,8,0,603,403,5,42.02578099999999,-93.679198,Clear_Creek,12798
155000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,65,0,3,268,990,0,1,0,1,0,3,5,0,528,168,8,42.021173,-93.692009,College_Creek,9750
144000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,75,0,7,1099,1099,0,0,0,1,1,3,6,0,352,278,6,42.01915,-93.691213,College_Creek,9525
145000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,57,0,3,304,990,0,0,1,1,0,3,5,0,672,0,2,42.019153,-93.691612,College_Creek,9245
226001,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,150,3,110,1418,0,1,0,2,0,3,5,1,558,208,5,42.018501,-93.690719,College_Creek,8696
215700,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,PosN,Average,0,128,3,176,864,899,1,0,2,1,3,6,0,600,0,7,42.018786,-93.689772,College_Creek,13142
207500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,68,120,3,255,782,870,0,0,2,1,3,6,0,532,0,6,42.017423,-93.690276,College_Creek,8998
193000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,68,158,3,240,873,908,1,0,2,1,3,7,0,588,0,6,42.017517,-93.690113,College_Creek,9179
188000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,57,0,7,880,880,844,0,0,2,1,3,8,0,527,120,7,42.017914,-93.688995,College_Creek,8924
191000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,93,125,7,1468,1468,0,0,0,2,0,3,6,0,577,120,7,42.017766,-93.689019,College_Creek,9382
221000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,88,99,3,572,1494,0,1,0,2,0,3,6,1,530,192,9,42.016276,-93.691706,College_Creek,12803
231500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,80,172,3,602,963,829,0,0,2,1,3,7,1,564,0,5,42.015974,-93.689101,College_Creek,12435
235000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,75,0,3,265,928,895,1,0,2,1,3,6,0,626,192,5,42.01626,-93.688958,College_Creek,12192
223500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,68,162,3,434,920,866,1,0,2,1,3,6,1,608,0,9,42.015949,-93.68895,College_Creek,11250
130250,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,0,4,167,938,0,1,0,1,0,3,5,0,308,145,7,42.022136,-93.685742,College_Creek,9200
149900,HdBoard,HdBoard,Split_or_Multilevel,WD,Norm,Very_Good,65,220,3,390,985,0,0,0,2,0,3,6,0,328,210,11,42.021234,-93.686888,College_Creek,8385
158000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,180,1,83,864,0,1,0,1,0,3,5,0,528,211,5,42.018839,-93.687518,College_Creek,12250
147000,HdBoard,Plywood,Split_or_Multilevel,WD,Norm,Above_Average,0,0,3,0,940,0,1,0,1,0,3,5,0,576,0,10,42.019769,-93.685158,College_Creek,10970
143195,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,176,1,782,1076,0,0,0,1,1,3,5,1,576,0,9,42.020694,-93.685865,College_Creek,9216
163000,Wd Sdng,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,40,0,6,180,864,0,1,0,2,0,2,5,0,440,140,8,42.02107,-93.6844,College_Creek,14330
110000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,88,0,7,924,924,0,0,0,1,0,3,5,0,280,0,4,42.021275,-93.684289,College_Creek,7990
127000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,1,474,864,0,0,0,1,0,3,5,0,352,0,5,42.020796,-93.683158,College_Creek,7180
124900,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,1,148,780,0,0,0,1,0,2,4,0,352,196,1,42.020991,-93.683309,College_Creek,7200
230000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,75,281,7,1777,1777,0,0,0,2,0,3,7,1,534,171,9,42.018735,-93.68786,College_Creek,9742
237000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,75,0,3,324,1128,903,1,0,2,1,3,7,1,577,0,3,42.018412,-93.687704,College_Creek,9473
235000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,3,257,992,873,1,0,2,1,3,7,1,839,0,6,42.018354,-93.68618900000001,College_Creek,10316
230500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,227,7,1257,1257,871,0,0,2,1,3,8,1,570,0,6,42.018709,-93.684227,College_Creek,10400
230000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,73,320,3,336,1004,848,0,0,2,1,3,7,2,660,224,12,42.017598,-93.684396,College_Creek,9066
222500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,75,202,1,901,1153,878,0,0,2,1,3,8,1,541,192,7,42.018006,-93.682718,College_Creek,11404
287000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,396,7,1055,1055,1208,0,0,2,1,3,7,1,905,0,9,42.01727,-93.685572,College_Creek,9240
274000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,134,3,163,1357,581,1,0,2,1,3,7,1,725,168,1,42.017484,-93.685569,College_Creek,9720
300000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,240,3,240,1778,0,1,0,2,0,3,6,1,715,182,6,42.018186,-93.68522,College_Creek,14860
255900,CmentBd,CemntBd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,7,1128,1128,1141,0,0,2,1,4,9,1,779,0,5,42.016975,-93.686644,College_Creek,11250
224900,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,65,252,3,334,884,884,1,0,2,1,3,8,0,543,0,7,42.016207,-93.686982,College_Creek,8158
240000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,41,0,7,1129,1129,1198,0,0,2,1,4,9,1,596,0,8,42.016341,-93.688193,College_Creek,10905
183000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,72,0,7,798,798,842,0,0,2,1,3,6,0,595,0,6,42.014435,-93.687674,College_Creek,7226
207000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,96,192,7,850,850,878,0,0,2,1,3,7,1,560,120,6,42.016709,-93.683856,College_Creek,11690
